observation_id,source_class,label_quality,label_source,label_conflict_industrial_vs_vegetation,temporal_status,detections_30d,distinct_active_days_30d,frp,brightness,distance_to_strong_industrial_km,distance_to_supporting_industrial_km,distance_to_infrastructure_km,distance_to_vegetation_km,strong_industrial_vs_vegetation_distance_km,strong_industrial_within_1_0km,strong_industrial_within_1_5km,supporting_industrial_within_1_0km,supporting_industrial_within_1_5km,independent_industrial_distance_km,industrial_reference_le_1km,industrial_reference_le_2km,actual_class,raw_prob_industrial,raw_prob_natural,raw_prob_other,calibrated_prob_industrial,calibrated_prob_natural,calibrated_prob_other,raw_predicted_class,calibrated_predicted_class
FW25_00495938,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.06,340.85,0.4158548,0.76167005,1.4356983,14.216415,13.800561,1,1,1,1,42.972494664200866,False,False,natural_vegetation_fire,0.5599207302205296,0.0540643916160934,0.386014878163377,0.3171388678909102,0.0523980571709258,0.630463074938164,industrial_fire_candidate,other_uncertain
FW25_00030724,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,1.76,340.33,0.36881986,0.8699815,0.8658389,0.8853804,0.51656055,1,1,1,1,0.8970150381565496,True,True,industrial_fire_candidate,0.6296855832669211,0.0570351883429566,0.3132792283901223,0.3624449343611649,0.06319595454597,0.574359111092865,industrial_fire_candidate,other_uncertain
FW25_00009341,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,0.54,300.32,0.1278578,0.5753232,0.12712364,7.073795,6.945937,1,1,1,1,66.84753823965205,False,False,other_uncertain,0.5130867410418111,0.0210571231169051,0.4658561358412838,0.3981349146716139,0.0106268135155902,0.5912382718127959,industrial_fire_candidate,other_uncertain
FW25_00091704,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,4.62,337.71,0.5776593,0.59745085,0.44893476,3.4461818,2.8685224,1,1,1,1,50.06032847349602,False,False,natural_vegetation_fire,0.7332932320580935,0.0790211922586755,0.1876855756832309,0.414147737700407,0.1312849059071814,0.4545673563924114,industrial_fire_candidate,other_uncertain
FW25_00596351,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.62,335.21,0.12641566,0.5112203,0.32271326,4.908587,4.7821712,1,1,1,1,157.67906631930592,False,False,natural_vegetation_fire,0.6967696022831398,0.0519469355418035,0.2512834621750566,0.4337575662962393,0.0603966986101268,0.5058457350936338,industrial_fire_candidate,other_uncertain
FW25_00337903,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.34,300.91,0.7879796,0.77484614,0.92375803,3.5651739,2.7771943,1,1,1,1,99.89987355689628,False,False,natural_vegetation_fire,0.682130439547859,0.0399253026368106,0.2779442578153303,0.4539965532168812,0.0377638797816031,0.5082395670015156,industrial_fire_candidate,other_uncertain
FW25_00512211,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.86,331.19,0.55510813,0.8833139,0.55770713,11.505664,10.950556,1,1,1,1,103.57250747211349,False,False,natural_vegetation_fire,0.697532880663074,0.0363772221919188,0.2660898971450072,0.4809830146746131,0.0329907623660732,0.4860262229593137,industrial_fire_candidate,other_uncertain
FW25_00068080,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,45.79,344.82,0.41119596,0.52163154,0.7120334,1.0294135,0.61821747,1,1,1,1,63.33201439724225,False,False,other_uncertain,0.7605422435800022,0.0457919176073393,0.1936658388126584,0.5190774960148723,0.0547666971335254,0.4261558068516023,industrial_fire_candidate,industrial_fire_candidate
FW25_00515401,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,2.97,314.43,0.5533378,0.34565014,0.998713,10.075407,9.522069,1,1,1,1,6.9142597661508125,False,False,other_uncertain,0.6691906964032112,0.0196517360856163,0.3111575675111724,0.5339863452680049,0.0109995085281895,0.4550141462038056,industrial_fire_candidate,industrial_fire_candidate
FW25_00518231,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,1.18,307.42,0.52483714,0.8120809,0.56183356,5.570005,5.045168,1,1,1,1,0.8567644398479267,True,True,industrial_fire_candidate,0.6524614596957954,0.0134883130506708,0.3340502272535338,0.5677804158001319,0.0056196561700285,0.4265999280298395,industrial_fire_candidate,industrial_fire_candidate
FW25_00516455,industrial_fire_candidate,B_STRONG_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,1.62,307.67,0.12269486,0.39705196,1.1061288,6.452478,6.329783,1,1,1,1,1.0801636795697962,False,True,industrial_fire_candidate,0.6572664347581082,0.012670474090066,0.3300630911518257,0.5799844780263277,0.0050578841520152,0.4149576378216569,industrial_fire_candidate,industrial_fire_candidate
FW25_00397768,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,True,EPISODIC,0,0,16.51,352.53,0.9250869,0.8531034,0.8088021,5.1893473,4.2642603,1,1,1,1,0.9452620209678837,True,True,industrial_fire_candidate,0.8710301067620774,0.0526772234474937,0.0762926697904289,0.6671063568325063,0.0931030452084398,0.2397905979590537,industrial_fire_candidate,industrial_fire_candidate
FW25_00030405,industrial_fire_candidate,B_STRONG_WEAK_LABEL,independent_industrial_reference,True,EPISODIC,0,0,18.89,333.77,1.0539179,0.97422826,1.030227,7.5301113,6.4761934,0,1,1,1,1.0715914832546023,False,True,industrial_fire_candidate,0.8668784698537262,0.0300577884559162,0.1030637416903576,0.7186156671991738,0.0323843780550906,0.2489999547457355,industrial_fire_candidate,industrial_fire_candidate
FW25_00060867,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,20.59,331.55,0.50829947,0.53060716,1.2734505,16.254944,15.746644,1,1,1,1,0.9502536096021813,True,True,industrial_fire_candidate,0.8666520619806543,0.0255890745310642,0.1077588634882815,0.7336808689254777,0.0239816808322373,0.2423374502422848,industrial_fire_candidate,industrial_fire_candidate
FW25_00060865,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,13.04,331.5,0.8332894,0.60094106,1.0725733,15.873577,15.040288,1,1,1,1,0.8636099449341091,True,True,industrial_fire_candidate,0.8902697454600859,0.0230517628525861,0.0866784916873281,0.7810723746375526,0.0208602251486704,0.1980674002137767,industrial_fire_candidate,industrial_fire_candidate
FW25_00089486,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,8.26,338.43,0.555551,0.4228266,0.766555,7.4592237,6.9036727,1,1,1,1,3.030016518899348,False,False,other_uncertain,0.9195695299655072,0.0189143067095963,0.0615161633248965,0.8449180817841201,0.015463305504508,0.1396186127113717,industrial_fire_candidate,industrial_fire_candidate
